INFO  Имя:0000092757_00022_87776874_e_a_l___4094087_199, Расширение: pdf, Родительская директория C:\Users\SkyNet\Downloads, Это директория: False 
INFO  Имя:Лид 000006780 от 13.06.2022 134431, Расширение: None, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид, Это директория: True 
INFO  Имя:447981_IMG_20220614_111153, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000006782 от 13.06.2022 160920, Это директория: False 
INFO  Имя:447982_IMG_20220614_111158, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000006782 от 13.06.2022 160920, Это директория: False 
INFO  Имя:447983_IMG_20220614_112335, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000006782 от 13.06.2022 160920, Это директория: False 
INFO  Имя:447984_IMG_20220614_112826, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000006782 от 13.06.2022 160920, Это директория: False 
INFO  Имя:447986_IMG_20220614_112846, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000006782 от 13.06.2022 160920, Это директория: False 
INFO  Имя:447987_IMG_20220614_113850, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000006782 от 13.06.2022 160920, Это директория: False 
INFO  Имя:447988_IMG_20220614_113902, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000006782 от 13.06.2022 160920, Это директория: False 
INFO  Имя:447989_IMG_20220614_114042, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000006782 от 13.06.2022 160920, Это директория: False 
INFO  Имя:447990_IMG_20220614_114045, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000006782 от 13.06.2022 160920, Это директория: False 
INFO  Имя:Лид 000006782 от 13.06.2022 160920, Расширение: None, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид, Это директория: True 
INFO  Имя:448545_IMG_20220615_195428, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000006783 от 13.06.2022 182734, Это директория: False 
INFO  Имя:448546_IMG_20220615_195445, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000006783 от 13.06.2022 182734, Это директория: False 
INFO  Имя:Лид 000006783 от 13.06.2022 182734, Расширение: None, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид, Это директория: True 
INFO  Имя:448543_IMG_20220615_154604, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000006786 от 14.06.2022 125632, Это директория: False 
INFO  Имя:Лид 000006786 от 14.06.2022 125632, Расширение: None, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид, Это директория: True 
INFO  Имя:447996_IMG_20220614_170250, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000006787 от 14.06.2022 134154, Это директория: False 
INFO  Имя:447997_IMG_20220614_170258, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000006787 от 14.06.2022 134154, Это директория: False 
INFO  Имя:Лид 000006787 от 14.06.2022 134154, Расширение: None, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид, Это директория: True 
INFO  Имя:447992_IMG_20220614_135230, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000006788 от 14.06.2022 140037, Это директория: False 
INFO  Имя:447993_IMG_20220614_135237, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000006788 от 14.06.2022 140037, Это директория: False 
INFO  Имя:Лид 000006788 от 14.06.2022 140037, Расширение: None, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид, Это директория: True 
INFO  Имя:20220614_154035, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000006789 от 14.06.2022 142531, Это директория: False 
INFO  Имя:20220614_154054, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000006789 от 14.06.2022 142531, Это директория: False 
INFO  Имя:Лид 000006789 от 14.06.2022 142531, Расширение: None, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид, Это директория: True 
INFO  Имя:450057_IMG_20220618_141115, Расширение: jpg, Родительская директория C:\Users\SkyNet\Downloads\лиды архивация\Лид\Лид 000006790 от 14.06.2022 163003, Это директория: False 
